scenario,fips,pr_pipc_2015,pr_pipc_2020,pr_pipc_2025,pr_pipc_2030,pr_pipc_2035,pr_pipc_2040,pr_pipc_2045,pr_pipc_2050,pr_pipc_2055,pr_pipc_2060,pr_pipc_2065,pr_pipc_2070
SSP3,48315,31.829,33.821,35.837,38.260,40.801,43.548,46.032,48.946,51.555,54.729,57.528,60.154
SSP3,48317,39.415,41.026,42.822,45.127,47.605,50.320,52.790,55.701,58.312,61.493,64.299,66.933
SSP3,48319,34.136,36.143,38.198,40.674,43.271,46.074,48.613,51.581,54.242,57.467,60.314,62.985
SSP3,48321,33.678,35.932,38.099,40.602,43.180,45.941,48.426,51.334,53.932,57.093,59.879,62.490
SSP3,48323,23.017,24.759,26.522,28.692,30.985,33.490,35.742,38.435,40.832,43.804,46.410,48.852
SSP3,48325,32.873,34.668,36.512,38.778,41.180,43.817,46.209,49.047,51.589,54.697,57.445,60.026
SSP3,48327,29.748,31.663,33.543,35.784,38.120,40.650,42.917,45.617,48.019,50.994,53.600,56.040
SSP3,48329,61.866,63.824,66.107,68.993,72.090,75.434,78.530,82.051,85.255,89.005,92.356,95.512
SSP3,48331,33.447,35.380,37.312,39.634,42.068,44.714,47.103,49.931,52.460,55.557,58.291,60.858
SSP3,48333,34.904,37.149,39.356,41.925,44.579,47.419,49.982,52.967,55.640,58.874,61.728,64.405
SSP3,48335,26.394,28.351,30.227,32.449,34.755,37.252,39.483,42.148,44.513,47.453,50.026,52.434
SSP3,48337,39.048,40.993,43.037,45.536,48.175,51.028,53.622,56.647,59.363,62.642,65.540,68.261
SSP3,48339,46.398,48.253,50.232,52.675,55.278,58.144,60.784,63.877,66.673,70.021,73.006,75.827
SSP3,48341,32.944,34.783,36.542,38.645,40.835,43.220,45.343,47.905,50.173,53.020,55.504,57.828
SSP3,48343,34.872,36.846,38.824,41.199,43.685,46.375,48.801,51.660,54.215,57.338,60.088,62.666
SSP3,48345,34.834,37.023,39.214,41.779,44.439,47.287,49.862,52.859,55.546,58.793,61.660,64.349
SSP3,48347,31.400,33.511,35.568,37.980,40.479,43.167,45.586,48.434,50.976,54.085,56.820,59.385
SSP3,48349,33.689,35.737,37.759,40.157,42.656,45.352,47.783,50.644,53.200,56.322,59.072,61.650
SSP3,48351,27.709,29.610,31.512,33.810,36.221,38.839,41.196,43.989,46.481,49.543,52.235,54.758
SSP3,48353,33.375,35.195,37.022,39.246,41.584,44.129,46.417,49.142,51.569,54.569,57.202,59.667
SSP3,48355,38.427,40.445,42.483,44.921,47.467,50.210,52.693,55.606,58.216,61.393,64.188,66.815
SSP3,48357,42.116,44.223,46.333,48.829,51.430,54.227,56.755,59.709,62.355,65.566,68.397,71.053
SSP3,48359,40.723,42.805,44.929,47.471,50.134,53.002,55.605,58.635,61.355,64.637,67.539,70.262
SSP3,48361,36.748,38.781,40.835,43.295,45.871,48.653,51.173,54.124,56.768,59.976,62.808,65.465
SSP3,48363,34.290,36.240,38.183,40.511,42.946,45.582,47.956,50.764,53.270,56.345,59.050,61.586
SSP3,48365,39.395,41.397,43.513,46.096,48.825,51.772,54.461,57.579,60.386,63.752,66.735,69.537
SSP3,48367,39.583,41.531,43.506,45.886,48.391,51.125,53.611,56.541,59.171,62.363,65.193,67.854
SSP3,48369,34.893,36.378,37.798,39.578,41.460,43.549,45.390,47.682,49.691,52.291,54.539,56.638
SSP3,48371,30.341,31.880,33.509,35.603,37.849,40.324,42.555,45.232,47.617,50.580,53.177,55.610
SSP3,48373,37.750,39.914,42.103,44.696,47.400,50.302,52.935,55.992,58.738,62.043,64.966,67.711
SSP3,48375,33.642,35.723,37.740,40.105,42.552,45.186,47.553,50.348,52.841,55.904,58.592,61.114
SSP3,48377,27.357,29.142,30.951,33.174,35.519,38.073,40.370,43.105,45.542,48.552,51.193,53.668
SSP3,48379,31.877,34.228,36.482,39.064,41.714,44.542,47.089,50.056,52.712,55.927,58.764,61.425
SSP3,48381,41.050,43.132,45.214,47.687,50.266,53.041,55.551,58.488,61.120,64.316,67.133,69.777
SSP3,48383,36.114,37.739,39.512,41.774,44.200,46.858,49.272,52.127,54.684,57.813,60.569,63.154
SSP3,48385,31.546,33.734,35.921,38.495,41.172,44.043,46.641,49.663,52.375,55.646,58.537,61.250
SSP3,48387,32.343,34.331,36.337,38.749,41.277,44.010,46.481,49.384,51.982,55.145,57.934,60.550
SSP3,48389,24.745,26.580,28.358,30.493,32.720,35.143,37.303,39.899,42.201,45.079,47.592,49.944
SSP3,48391,38.504,40.932,43.293,45.999,48.781,51.740,54.417,57.509,60.285,63.617,66.565,69.332
SSP3,48393,42.386,44.015,46.015,48.629,51.468,54.566,57.426,60.722,63.709,67.252,70.408,73.375
SSP3,48395,37.683,39.589,41.617,44.116,46.766,49.639,52.257,55.309,58.054,61.361,64.289,67.040
SSP3,48397,49.240,51.521,53.796,56.452,59.221,62.221,64.965,68.150,71.026,74.452,77.519,80.410
SSP3,48399,31.034,33.003,34.909,37.169,39.519,42.063,44.343,47.056,49.469,52.454,55.072,57.523
SSP3,48401,31.871,34.068,36.179,38.625,41.149,43.859,46.297,49.161,51.719,54.842,57.592,60.171
SSP3,48403,31.965,34.108,36.214,38.683,41.244,43.995,46.473,49.378,51.975,55.137,57.922,60.533
SSP3,48405,30.693,32.730,34.755,37.165,39.680,42.394,44.842,47.721,50.294,53.434,56.200,58.793
SSP3,48407,32.258,34.257,36.274,38.690,41.219,43.958,46.437,49.349,51.957,55.131,57.934,60.566
SSP3,48409,36.875,38.695,40.635,43.045,45.607,48.394,50.930,53.903,56.572,59.805,62.663,65.346
SSP3,48411,30.297,32.527,34.665,37.133,39.674,42.393,44.835,47.701,50.258,53.381,56.128,58.702
SSP3,48413,28.311,30.009,31.659,33.671,35.783,38.098,40.157,42.658,44.869,47.662,50.095,52.370
SSP3,48415,36.798,38.780,40.796,43.217,45.754,48.493,50.968,53.874,56.475,59.642,62.433,65.051
SSP3,48417,45.925,47.842,49.954,52.588,55.393,58.428,61.208,64.418,67.315,70.770,73.838,76.720
SSP3,48419,33.987,36.121,38.237,40.732,43.327,46.116,48.635,51.581,54.219,57.420,60.243,62.892
SSP3,48421,45.177,47.156,49.168,51.578,54.100,56.824,59.284,62.175,64.761,67.914,70.692,73.297
SSP3,48423,39.488,41.730,43.930,46.486,49.127,51.953,54.509,57.488,60.159,63.391,66.242,68.921
SSP3,48425,37.003,39.131,41.297,43.871,46.560,49.451,52.075,55.125,57.865,61.165,64.085,66.826
SSP3,48427,20.839,22.468,24.126,26.199,28.401,30.827,33.009,35.638,37.975,40.889,43.443,45.838
SSP3,48429,39.702,41.435,43.333,45.735,48.305,51.106,53.657,56.645,59.330,62.580,65.452,68.148
SSP3,48431,36.555,37.911,39.446,41.490,43.712,46.181,48.414,51.100,53.496,56.470,59.080,61.526
SSP3,48433,39.969,42.106,44.284,46.862,49.550,52.434,55.049,58.088,60.816,64.104,67.011,69.738
SSP3,48435,52.416,54.090,56.193,58.973,62.008,65.316,68.389,71.896,75.088,78.831,82.177,85.328
SSP3,48437,35.541,37.475,39.344,41.551,43.840,46.320,48.534,51.183,53.533,56.458,59.017,61.413
SSP3,48439,40.889,42.626,44.363,46.472,48.675,51.099,53.317,55.995,58.403,61.390,64.005,66.497
SSP3,48441,37.710,39.866,41.987,44.475,47.053,49.819,52.316,55.238,57.854,61.034,63.835,66.464
SSP3,48443,40.197,42.156,44.159,46.578,49.118,51.863,54.345,57.259,59.867,63.042,65.840,68.464
SSP3,48445,34.761,36.791,38.802,41.188,43.673,46.351,48.762,51.603,54.139,57.243,59.973,62.531
SSP3,48447,44.899,46.995,49.196,51.848,54.637,57.634,60.365,63.521,66.364,69.763,72.777,75.607
SSP3,48449,30.910,33.075,35.139,37.520,39.969,42.596,44.947,47.725,50.197,53.239,55.908,58.408
SSP3,48451,37.807,39.901,41.976,44.427,46.974,49.712,52.183,55.081,57.673,60.832,63.612,66.220
SSP3,48453,44.052,46.217,48.332,50.781,53.288,55.963,58.382,61.224,63.767,66.876,69.592,72.159
SSP3,48455,30.223,32.337,34.394,36.806,39.308,41.999,44.421,47.272,49.817,52.929,55.667,58.235
SSP3,48457,29.734,31.763,33.736,36.065,38.484,41.095,43.438,46.214,48.686,51.729,54.401,56.905
SSP3,48459,34.828,36.894,38.980,41.473,44.081,46.895,49.444,52.423,55.095,58.329,61.187,63.869
SSP3,48461,43.092,44.887,46.905,49.459,52.197,55.174,57.902,61.064,63.918,67.330,70.360,73.207
SSP3,48463,32.629,34.508,36.427,38.764,41.225,43.894,46.304,49.148,51.690,54.802,57.540,60.107
SSP3,48465,31.223,32.901,34.643,36.819,39.126,41.649,43.920,46.631,49.046,52.037,54.658,57.114
SSP3,48467,34.665,36.685,38.695,41.089,43.588,46.289,48.728,51.600,54.168,57.302,60.065,62.656
SSP3,48469,41.246,43.538,45.825,48.494,51.258,54.209,56.886,59.983,62.766,66.106,69.061,71.836
SSP3,48471,27.278,29.272,31.206,33.498,35.881,38.462,40.779,43.533,45.986,49.010,51.668,54.161
SSP3,48473,29.881,31.456,33.066,35.084,37.259,39.725,41.977,44.713,47.169,50.195,52.905,55.461
SSP3,48475,35.813,37.713,39.673,42.073,44.606,47.354,49.843,52.767,55.386,58.572,61.382,64.018
SSP3,48477,42.741,45.070,47.409,50.143,52.980,56.011,58.768,61.945,64.805,68.220,71.249,74.095
SSP3,48479,26.127,27.917,29.692,31.844,34.095,36.543,38.734,41.360,43.692,46.599,49.132,51.507
SSP3,48481,35.598,37.676,39.743,42.190,44.742,47.504,50.004,52.940,55.572,58.768,61.599,64.259
SSP3,48483,43.359,45.463,47.667,50.315,53.094,56.081,58.802,61.947,64.779,68.168,71.172,73.993
SSP3,48485,37.083,39.170,41.206,43.595,46.067,48.726,51.115,53.931,56.445,59.526,62.233,64.771
SSP3,48487,36.547,38.716,40.885,43.440,46.097,48.949,51.529,54.535,57.230,60.486,63.362,66.060
SSP3,48489,27.094,28.787,30.551,32.756,35.104,37.688,40.027,42.813,45.304,48.365,51.067,53.602
SSP3,48491,39.996,42.204,44.354,46.845,49.405,52.145,54.617,57.510,60.093,63.234,65.989,68.582
SSP3,48493,34.813,36.703,38.638,40.991,43.478,46.197,48.667,51.581,54.194,57.371,60.185,62.830
SSP3,48495,33.519,35.261,37.071,39.315,41.693,44.289,46.633,49.415,51.900,54.956,57.643,60.161
SSP3,48497,36.477,38.215,40.016,42.251,44.634,47.271,49.673,52.533,55.101,58.236,61.024,63.648
SSP3,48499,32.763,34.852,36.898,39.309,41.814,44.514,46.946,49.807,52.364,55.487,58.237,60.816
SSP3,48501,43.074,44.817,46.750,49.192,51.805,54.651,57.248,60.282,63.011,66.304,69.218,71.954
SSP3,48503,40.125,42.299,44.503,47.110,49.827,52.740,55.381,58.446,61.198,64.510,67.438,70.187
SSP3,48505,25.042,26.909,28.780,31.047,33.428,36.017,38.347,41.115,43.583,46.622,49.293,51.797
SSP3,48507,21.432,23.186,24.951,27.117,29.401,31.894,34.131,36.808,39.190,42.146,44.736,47.162
SSP3,49001,29.684,31.733,33.718,36.044,38.453,41.050,43.378,46.136,48.592,51.619,54.274,56.762
SSP3,49003,30.834,32.829,34.744,36.998,39.335,41.865,44.129,46.829,49.229,52.201,54.808,57.250
SSP3,49005,29.536,31.555,33.517,35.830,38.228,40.818,43.142,45.899,48.354,51.380,54.034,56.523
SSP3,49007,33.715,35.762,37.777,40.158,42.635,45.312,47.725,50.570,53.113,56.221,58.961,61.531
SSP3,49009,31.674,33.590,35.529,37.883,40.356,43.036,45.456,48.308,50.857,53.975,56.720,59.294
SSP3,49011,35.581,37.538,39.485,41.807,44.230,46.859,49.235,52.048,54.563,57.645,60.357,62.907
SSP3,49013,35.705,37.505,39.413,41.778,44.292,47.035,49.528,52.461,55.092,58.290,61.118,63.773
SSP3,49015,29.713,31.679,33.627,35.952,38.380,41.006,43.367,46.161,48.653,51.715,54.405,56.926
SSP3,49017,30.031,32.121,34.147,36.518,38.972,41.613,43.983,46.782,49.277,52.341,55.033,57.555
SSP3,49019,33.900,35.642,37.445,39.678,42.045,44.631,46.965,49.739,52.217,55.266,57.948,60.462
SSP3,49021,25.637,27.560,29.393,31.557,33.799,36.231,38.398,41.001,43.308,46.191,48.710,51.069
SSP3,49023,26.265,28.260,30.165,32.399,34.712,37.219,39.461,42.138,44.517,47.469,50.058,52.483
SSP3,49025,33.444,35.362,37.283,39.593,42.014,44.644,47.014,49.821,52.327,55.402,58.110,60.650
SSP3,49027,30.079,32.079,34.035,36.351,38.760,41.362,43.698,46.466,48.932,51.969,54.634,57.132
SSP3,49029,33.624,35.323,37.047,39.178,41.439,43.932,46.181,48.879,51.285,54.264,56.889,59.351
SSP3,49031,26.808,28.747,30.641,32.893,35.238,37.777,40.051,42.760,45.169,48.151,50.764,53.212
SSP3,49033,33.564,35.482,37.412,39.735,42.170,44.812,47.194,50.011,52.528,55.613,58.329,60.876
SSP3,49035,39.353,41.221,43.115,45.399,47.782,50.363,52.706,55.486,57.977,61.040,63.719,66.250
SSP3,49037,23.896,25.706,27.492,29.655,31.924,34.399,36.617,39.275,41.637,44.575,47.148,49.558
SSP3,49039,23.721,25.507,27.213,29.262,31.403,33.747,35.834,38.364,40.604,43.422,45.884,48.188
SSP3,49041,28.183,30.161,32.073,34.334,36.682,39.220,41.493,44.198,46.603,49.582,52.192,54.636
SSP3,49043,69.040,71.579,74.396,77.766,81.318,85.103,88.618,92.544,96.132,100.246,103.953,107.448
SSP3,49045,29.049,30.846,32.573,34.647,36.820,39.213,41.358,43.953,46.258,49.139,51.672,54.047
SSP3,49047,31.112,32.821,34.592,36.792,39.126,41.676,43.974,46.713,49.156,52.173,54.821,57.303
SSP3,49049,27.328,29.175,30.963,33.093,35.305,37.714,39.873,42.473,44.782,47.668,50.185,52.551
SSP3,49051,29.432,31.412,33.320,35.567,37.905,40.453,42.741,45.472,47.904,50.906,53.552,56.033
SSP3,49053,29.225,31.221,33.144,35.402,37.737,40.256,42.507,45.187,47.565,50.513,53.088,55.500
SSP3,49055,28.650,30.642,32.599,34.922,37.340,39.953,42.299,45.077,47.553,50.599,53.274,55.780
SSP3,49057,34.492,36.479,38.414,40.700,43.075,45.643,47.950,50.693,53.137,56.152,58.798,61.281
SSP3,50001,38.400,40.514,42.638,45.149,47.766,50.580,53.128,56.102,58.768,61.995,64.846,67.521
SSP3,50003,41.725,43.966,46.190,48.784,51.471,54.350,56.955,59.982,62.698,65.972,68.866,71.582
SSP3,50005,34.892,36.923,38.944,41.344,43.847,46.546,48.978,51.841,54.399,57.524,60.274,62.854
SSP3,50007,45.356,47.753,50.128,52.866,55.688,58.690,61.415,64.556,67.380,70.760,73.751,76.562
SSP3,50009,29.310,31.193,33.050,35.282,37.617,40.152,42.426,45.135,47.546,50.529,53.145,55.595
SSP3,50011,40.404,42.362,44.411,46.905,49.535,52.379,54.964,57.980,60.690,63.962,66.855,69.571
SSP3,50013,44.502,46.645,48.862,51.515,54.296,57.284,60.005,63.152,65.984,69.373,72.379,75.201
SSP3,50015,41.405,43.494,45.645,48.215,50.907,53.804,56.435,59.493,62.241,65.548,68.475,71.223
SSP3,50017,37.282,39.326,41.392,43.857,46.433,49.210,51.721,54.662,57.296,60.494,63.315,65.961
SSP3,50019,35.779,37.762,39.780,42.204,44.744,47.486,49.964,52.873,55.477,58.646,61.439,64.059
SSP3,50021,41.660,43.803,45.985,48.574,51.276,54.177,56.810,59.868,62.614,65.921,68.845,71.591
SSP3,50023,44.457,46.588,48.794,51.431,54.193,57.162,59.865,62.993,65.809,69.183,72.173,74.981
SSP3,50025,41.060,43.340,45.587,48.196,50.892,53.773,56.379,59.406,62.120,65.394,68.286,71.000
SSP3,50027,44.788,46.924,49.114,51.724,54.453,57.386,60.053,63.145,65.926,69.264,72.221,74.998
SSP3,51001,35.452,37.491,39.569,42.060,44.668,47.478,50.024,52.998,55.664,58.894,61.744,64.419
SSP3,51007,36.650,38.936,41.192,43.805,46.506,49.396,52.011,55.050,57.777,61.063,63.971,66.701
SSP3,51009,33.070,35.169,37.252,39.711,42.269,45.022,47.507,50.421,53.028,56.200,58.996,61.618
SSP3,51011,34.033,36.207,38.324,40.789,43.340,46.078,48.543,51.434,54.018,57.166,59.939,62.539
SSP3,51013,78.286,80.381,82.833,85.878,89.135,92.649,95.918,99.613,102.986,106.896,110.410,113.725
SSP3,51017,38.412,40.859,43.237,45.952,48.739,51.701,54.380,57.475,60.252,63.585,66.533,69.301
SSP3,51021,31.366,33.414,35.475,37.932,40.501,43.270,45.774,48.707,51.333,54.524,57.338,59.977
SSP3,51023,43.107,45.403,47.736,50.472,53.316,56.355,59.121,62.307,65.177,68.600,71.638,74.491
SSP3,51025,28.685,30.725,32.707,35.044,37.471,40.088,42.438,45.219,47.697,50.744,53.420,55.927
SSP3,51027,31.660,33.808,35.911,38.376,40.933,43.679,46.154,49.055,51.648,54.805,57.587,60.195
SSP3,51029,26.905,29.066,31.133,33.526,35.993,38.641,41.015,43.817,46.313,49.377,52.069,54.591
SSP3,51033,37.089,39.265,41.436,43.987,46.636,49.483,52.060,55.064,57.758,61.014,63.893,66.597
SSP3,51036,34.594,36.957,39.246,41.856,44.538,47.402,49.989,52.999,55.696,58.953,61.834,64.539
SSP3,51037,29.487,31.590,33.622,35.999,38.459,41.108,43.487,46.294,48.798,51.869,54.569,57.098
SSP3,51041,44.991,47.357,49.663,52.304,55.012,57.896,60.504,63.530,66.245,69.517,72.402,75.115
SSP3,51043,42.880,45.081,47.292,49.886,52.584,55.480,58.108,61.161,63.904,67.206,70.132,72.880
SSP3,51045,33.427,35.641,37.802,40.313,42.907,45.689,48.196,51.128,53.751,56.937,59.746,62.381
SSP3,51047,37.316,39.671,41.936,44.522,47.175,50.005,52.556,55.529,58.190,61.411,64.256,66.926
SSP3,51049,32.333,34.474,36.584,39.059,41.625,44.380,46.864,49.775,52.377,55.544,58.335,60.952
SSP3,51051,30.915,32.881,34.856,37.232,39.720,42.412,44.841,47.702,50.259,53.384,56.135,58.714
SSP3,51057,34.731,37.013,39.240,41.816,44.473,47.311,49.872,52.854,55.525,58.757,61.608,64.283
SSP3,51061,55.072,57.629,60.224,63.210,66.297,69.579,72.584,76.005,79.102,82.744,85.998,89.062
SSP3,51063,29.967,32.129,34.196,36.591,39.059,41.710,44.089,46.896,49.398,52.467,55.165,57.692
SSP3,51065,38.616,40.821,43.046,45.667,48.395,51.319,53.971,57.046,59.809,63.130,66.068,68.827
SSP3,51067,34.068,36.335,38.527,41.055,43.657,46.442,48.952,51.884,54.507,57.693,60.502,63.136
SSP3,51071,31.685,33.903,36.024,38.469,40.984,43.680,46.100,48.945,51.482,54.586,57.315,59.873
SSP3,51073,40.219,42.274,44.354,46.836,49.428,52.221,54.749,57.705,60.353,63.566,66.400,69.060
SSP3,51075,61.644,64.458,67.408,70.803,74.320,78.029,81.450,85.271,88.751,92.760,96.359,99.750
SSP3,51077,27.903,30.112,32.213,34.630,37.114,39.778,42.165,44.979,47.486,50.560,53.261,55.792
SSP3,51079,39.655,41.793,44.017,46.677,49.467,52.465,55.198,58.355,61.200,64.600,67.617,70.450
SSP3,51083,31.483,33.559,35.596,37.999,40.496,43.188,45.612,48.466,51.016,54.132,56.874,59.446
SSP3,51085,46.432,48.813,51.182,53.920,56.749,59.766,62.508,65.670,68.515,71.914,74.930,77.764
SSP3,51087,45.801,48.346,50.777,53.503,56.277,59.217,61.875,64.948,67.707,71.023,73.955,76.712
SSP3,51091,35.821,38.142,40.425,43.065,45.790,48.699,51.330,54.380,57.117,60.412,63.325,66.058
SSP3,51093,43.139,45.367,47.633,50.307,53.091,56.072,58.781,61.912,64.728,68.101,71.088,73.894
